"2020-02-18 16:45:56","40","24.4"
"2020-02-18 16:46:56","40","24.4"
"2020-02-18 16:47:56","40","24.4"
"2020-02-18 16:48:56","40","24.7"
"2020-02-18 16:49:56","39","24.8"
"2020-02-18 16:50:56","39","24.9"
"2020-02-18 16:51:56","39","24.9"
"2020-02-18 16:52:56","38","25"
"2020-02-18 16:53:56","39","25"
"2020-02-18 16:54:56","38","25"
"2020-02-18 16:55:56","39","25"
"2020-02-18 16:56:57","38","25"
"2020-02-18 16:57:57","38","25"
"2020-02-18 16:58:57","39","25"
"2020-02-18 16:59:57","39","25"
"2020-02-18 17:00:57","38","25"
"2020-02-18 17:01:57","38","25"
"2020-02-18 17:02:57","38","25"
"2020-02-18 17:03:57","38","25"
"2020-02-18 17:04:57","38","25"
"2020-02-18 17:05:57","38","25"
"2020-02-18 17:06:57","38","25"
"2020-02-18 17:07:57","38","25"
"2020-02-18 17:08:57","38","25"
"2020-02-18 17:09:57","39","24.9"
"2020-02-18 17:10:57","38","24.9"
"2020-02-18 17:11:57","38","24.9"
"2020-02-18 17:12:57","38","25"
"2020-02-18 17:13:57","38","24.9"
"2020-02-18 17:14:57","38","25"
"2020-02-18 17:15:57","38","25"
"2020-02-18 17:16:57","38","25"
"2020-02-18 17:17:58","38","25"
"2020-02-18 17:18:58","38","25"
"2020-02-18 17:19:58","38","25.1"
"2020-02-18 17:20:58","38","25.1"
"2020-02-18 17:21:58","38","25.2"
"2020-02-18 17:22:58","38","25.3"
"2020-02-18 17:23:58","37","25.3"
"2020-02-18 17:24:58","37","25.3"
"2020-02-18 17:25:58","37","25.3"
"2020-02-18 17:26:58","37","25.4"
"2020-02-18 17:27:58","37","25.4"
"2020-02-18 17:28:58","37","25.5"
"2020-02-18 17:29:58","37","25.6"
"2020-02-18 17:30:58","37","25.6"
"2020-02-18 17:31:58","36","25.6"
"2020-02-18 17:32:58","36","25.7"
"2020-02-18 17:33:58","36","25.8"
"2020-02-18 17:34:58","36","25.8"
"2020-02-18 17:35:58","36","25.9"
"2020-02-18 17:36:58","36","25.8"
"2020-02-18 17:37:58","36","25.8"
"2020-02-18 17:38:58","36","25.7"
"2020-02-18 17:39:58","36","25.6"
"2020-02-18 17:40:59","36","25.6"
"2020-02-18 17:41:59","36","25.6"
"2020-02-18 17:42:59","36","25.6"
"2020-02-18 17:43:59","36","25.7"
"2020-02-18 17:44:59","36","25.7"
"2020-02-18 17:45:59","36","25.7"
"2020-02-18 17:46:59","36","25.7"
"2020-02-18 17:47:59","36","25.8"
"2020-02-18 17:48:59","36","25.6"
"2020-02-18 17:49:59","36","25.7"
"2020-02-18 17:50:59","36","25.8"
"2020-02-18 17:51:59","36","25.8"
"2020-02-18 17:52:59","36","25.8"
"2020-02-18 17:53:59","35","25.7"
"2020-02-18 17:54:59","35","25.7"
"2020-02-18 17:55:59","35","25.8"
"2020-02-18 17:56:59","35","25.8"
"2020-02-18 17:57:59","35","25.8"
"2020-02-18 17:58:59","35","25.8"
"2020-02-18 17:59:59","35","25.8"
"2020-02-18 18:00:59","35","25.8"
"2020-02-18 18:01:59","35","25.8"
"2020-02-18 18:02:59","35","25.8"
"2020-02-18 18:04:00","35","25.8"
"2020-02-18 18:05:00","35","25.8"
"2020-02-18 18:06:00","35","25.8"
"2020-02-18 18:07:00","35","25.8"
"2020-02-18 18:08:00","35","25.8"
"2020-02-18 18:09:00","35","25.8"
"2020-02-18 18:10:00","35","25.8"
"2020-02-18 18:11:00","35","25.8"
"2020-02-18 18:12:00","35","25.8"
"2020-02-18 18:13:00","35","25.8"
"2020-02-18 18:14:00","35","25.8"
"2020-02-18 18:15:00","35","25.8"
"2020-02-18 18:16:00","35","25.8"
"2020-02-18 18:17:00","35","25.6"
"2020-02-18 18:18:00","35","25.7"
"2020-02-18 18:19:00","35","25.6"
"2020-02-18 18:20:00","35","25.7"
"2020-02-18 18:21:00","35","25.7"
"2020-02-18 18:22:00","35","25.7"
"2020-02-18 18:23:00","35","25.7"
"2020-02-18 18:24:01","35","25.7"
"2020-02-18 18:25:01","35","25.6"
"2020-02-18 18:26:01","35","25.7"
"2020-02-18 18:27:01","35","25.7"
"2020-02-18 18:28:01","35","25.7"
"2020-02-18 18:29:01","35","25.7"
"2020-02-18 18:30:01","35","25.7"
"2020-02-18 18:31:01","35","25.7"
"2020-02-18 18:32:01","35","25.7"
"2020-02-18 18:33:01","35","25.7"
"2020-02-18 18:34:01","35","25.8"
"2020-02-19 17:58:49","52","19.5"
"2020-02-19 17:59:49","50","19.8"
"2020-02-19 18:00:49","50","19.9"
"2020-02-19 18:01:49","49","20"
"2020-02-19 18:02:50","50","20"
"2020-02-19 18:03:50","49","20.2"
"2020-02-19 18:04:50","50","20.2"
"2020-02-19 18:05:50","48","20.3"
"2020-02-19 18:06:50","49","20.4"
"2020-02-19 18:07:51","49","20.4"
"2020-02-19 18:08:51","48","20.5"
"2020-02-19 18:09:51","48","20.5"
"2020-02-19 18:10:54","48","20.5"
"2020-02-19 18:11:51","48","20.6"
"2020-02-19 18:12:51","47","20.6"
"2020-02-19 18:13:51","47","20.7"
"2020-02-19 18:14:51","47","20.6"
"2020-02-19 18:15:52","46","20.7"
"2020-02-19 18:16:52","46","20.7"
"2020-02-19 18:17:52","46","20.7"
"2020-02-19 18:18:52","46","20.7"
"2020-02-19 18:19:52","46","20.7"
"2020-02-19 18:20:52","46","20.8"
"2020-02-19 18:21:53","46","20.8"
"2020-02-19 18:22:53","46","20.8"
"2020-02-19 18:23:53","46","20.8"
"2020-02-19 18:24:54","46","20.8"
"2020-02-19 18:25:57","45","20.8"
"2020-02-19 18:26:55","46","20.8"
"2020-02-19 18:27:55","46","20.8"
"2020-02-19 18:28:55","46","20.8"
"2020-02-19 18:29:55","47","20.8"
"2020-02-19 18:30:55","46","20.8"
"2020-02-19 18:31:55","46","20.8"
"2020-02-19 18:32:55","47","20.8"
"2020-02-19 18:33:57","46","20.8"
"2020-02-19 18:34:57","46","20.7"
"2020-02-19 18:35:57","47","20.7"
"2020-02-19 18:36:57","47","20.6"
"2020-02-19 18:37:57","47","20.6"
"2020-02-19 18:38:57","47","20.6"
"2020-02-19 18:39:57","47","20.6"
"2020-02-19 18:40:57","47","20.6"
"2020-02-19 18:41:57","47","20.7"
"2020-02-19 18:42:48","46","20.7"
"2020-02-19 18:44:36","48","20.7"
"2020-02-19 18:45:25","48","20.6"
"2020-02-19 18:45:39","50","20.6"
"2020-02-19 18:46:40","49","20.6"
"2020-02-19 19:16:40","52","20.5"
"2020-02-19 19:46:43","49","20.2"
"2020-02-19 20:16:41","47","20.7"
"2020-02-19 20:46:41","50","21.1"
"2020-02-19 21:16:41","49","21.1"
"2020-02-19 21:46:41","49","20.8"
"2020-02-19 22:16:41","50","20.6"
